3.0,0,600,0.0,0.0,0.01,0.75,100.0,120,6347,1733,517
3.0,0,600,0.0,0.0,0.01,0.75,0.0,119,6470,1746,527
2.0,0,600,0.0,0.0,0.01,0.75,500.0,118,6289,1700,520
3.0,0,600,0.0,0.0,0.01,0.75,500.0,115,6280,1717,517
3.0,0,600,0.0,0.0,0.01,0.75,1000.0,115,6251,1722,514
4.0,0,600,0.0,0.0,0.01,0.75,0.0,118,6481,1754,525
4.0,0,600,0.0,0.0,0.01,0.75,1000.0,115,6303,1687,513
4.0,0,600,0.0,0.0,0.01,0.75,100.0,120,6323,1732,523
4.0,0,600,0.0,0.0,0.01,0.75,500.0,119,6309,1695,519
5.0,0,600,0.0,0.0,0.01,0.75,1000.0,116,6263,1688,520
1.0,0,600,0.0,0.0,0.01,0.75,5000.0,114,6157,1707,508
5.0,0,600,0.0,0.0,0.01,0.75,0.0,119,6471,1742,528
2.0,0,600,0.0,0.0,0.01,0.75,5000.0,113,6204,1690,510
3.0,0,600,0.0,0.0,0.01,0.75,5000.0,112,6172,1688,511
5.0,0,600,0.0,0.0,0.01,0.75,500.0,116,6259,1704,511
5.0,0,600,0.0,0.0,0.01,0.75,100.0,118,6333,1729,527
4.0,0,600,0.0,0.0,0.01,0.75,5000.0,112,6211,1688,514
1.0,0,720,0.0,0.0,0.01,0.75,0.0,117,6320,1708,509
1.0,0,720,0.0,0.0,0.01,0.75,100.0,116,6166,1677,505
2.0,0,720,0.0,0.0,0.01,0.75,1000.0,115,6004,1632,498
1.0,0,720,0.0,0.0,0.01,0.75,1000.0,112,6007,1636,495
1.0,0,720,0.0,0.0,0.01,0.75,500.0,115,6074,1640,496
2.0,0,720,0.0,0.0,0.01,0.75,100.0,118,6163,1658,512
2.0,0,720,0.0,0.0,0.01,0.75,0.0,116,6234,1703,515
3.0,0,720,0.0,0.0,0.01,0.75,100.0,116,6101,1675,503
3.0,0,720,0.0,0.0,0.01,0.75,0.0,116,6249,1696,515
3.0,0,720,0.0,0.0,0.01,0.75,1000.0,114,5984,1649,500
2.0,0,720,0.0,0.0,0.01,0.75,500.0,114,6085,1634,500
3.0,0,720,0.0,0.0,0.01,0.75,500.0,110,6061,1650,500
4.0,0,720,0.0,0.0,0.01,0.75,0.0,118,6288,1702,510
5.0,0,720,0.0,0.0,0.01,0.75,1000.0,112,6048,1627,497
4.0,0,720,0.0,0.0,0.01,0.75,1000.0,114,6081,1622,489
4.0,0,720,0.0,0.0,0.01,0.75,100.0,118,6083,1670,512
4.0,0,720,0.0,0.0,0.01,0.75,500.0,115,6073,1643,500
5.0,0,720,0.0,0.0,0.01,0.75,0.0,117,6263,1689,519
1.0,0,720,0.0,0.0,0.01,0.75,5000.0,107,5886,1636,492
5.0,0,720,0.0,0.0,0.01,0.75,100.0,117,6115,1672,506
5.0,0,720,0.0,0.0,0.01,0.75,500.0,109,6028,1650,490
3.0,0,720,0.0,0.0,0.01,0.75,5000.0,109,5892,1626,498
2.0,0,720,0.0,0.0,0.01,0.75,5000.0,108,5987,1626,497
4.0,0,720,0.0,0.0,0.01,0.75,5000.0,109,5962,1623,498
1.0,0,840,0.0,0.0,0.01,0.75,0.0,115,6096,1660,497
1.0,0,840,0.0,0.0,0.01,0.75,100.0,115,5931,1621,493
2.0,0,840,0.0,0.0,0.01,0.75,1000.0,112,5765,1570,482
1.0,0,840,0.0,0.0,0.01,0.75,1000.0,109,5785,1563,478
3.0,0,840,0.0,0.0,0.01,0.75,100.0,113,5863,1617,490
2.0,0,840,0.0,0.0,0.01,0.75,100.0,112,5958,1590,493
1.0,0,840,0.0,0.0,0.01,0.75,500.0,111,5861,1575,477
2.0,0,840,0.0,0.0,0.01,0.75,0.0,113,6013,1644,501
3.0,0,840,0.0,0.0,0.01,0.75,0.0,115,6028,1654,496
3.0,0,840,0.0,0.0,0.01,0.75,1000.0,111,5740,1583,485
2.0,0,840,0.0,0.0,0.01,0.75,500.0,111,5861,1573,481
4.0,0,840,0.0,0.0,0.01,0.75,0.0,117,6074,1656,496
5.0,0,840,0.0,0.0,0.01,0.75,1000.0,106,5832,1568,478
3.0,0,840,0.0,0.0,0.01,0.75,500.0,108,5813,1585,484
4.0,0,840,0.0,0.0,0.01,0.75,1000.0,111,5843,1560,469
4.0,0,840,0.0,0.0,0.01,0.75,100.0,115,5845,1619,489
4.0,0,840,0.0,0.0,0.01,0.75,500.0,115,5825,1586,486
5.0,0,840,0.0,0.0,0.01,0.75,0.0,113,6050,1640,497
5.0,0,840,0.0,0.0,0.01,0.75,500.0,109,5801,1576,476
1.0,0,840,0.0,0.0,0.01,0.75,5000.0,103,5636,1554,485
5.0,0,840,0.0,0.0,0.01,0.75,100.0,113,5901,1597,492
3.0,0,840,0.0,0.0,0.01,0.75,5000.0,105,5643,1549,485
4.0,0,840,0.0,0.0,0.01,0.75,5000.0,105,5707,1545,484
2.0,0,840,0.0,0.0,0.01,0.75,5000.0,103,5748,1562,483
1.0,0,960,0.0,0.0,0.01,0.75,0.0,114,5874,1603,485
1.0,0,960,0.0,0.0,0.01,0.75,100.0,114,5682,1564,483
2.0,0,960,0.0,0.0,0.01,0.75,1000.0,108,5524,1508,462
1.0,0,960,0.0,0.0,0.01,0.75,1000.0,107,5544,1501,469
3.0,0,960,0.0,0.0,0.01,0.75,100.0,112,5645,1542,475
2.0,0,960,0.0,0.0,0.01,0.75,100.0,111,5732,1529,476
2.0,0,960,0.0,0.0,0.01,0.75,0.0,112,5802,1581,493
1.0,0,960,0.0,0.0,0.01,0.75,500.0,111,5596,1514,463
3.0,0,960,0.0,0.0,0.01,0.75,0.0,113,5819,1603,484
3.0,0,960,0.0,0.0,0.01,0.75,1000.0,110,5519,1504,465
2.0,0,960,0.0,0.0,0.01,0.75,500.0,111,5653,1495,470
4.0,0,960,0.0,0.0,0.01,0.75,0.0,117,5879,1590,486
3.0,0,960,0.0,0.0,0.01,0.75,500.0,107,5576,1513,466
5.0,0,960,0.0,0.0,0.01,0.75,1000.0,105,5579,1516,464
4.0,0,960,0.0,0.0,0.01,0.75,1000.0,108,5614,1493,459
5.0,0,960,0.0,0.0,0.01,0.75,0.0,110,5840,1587,487
4.0,0,960,0.0,0.0,0.01,0.75,100.0,112,5631,1550,475
4.0,0,960,0.0,0.0,0.01,0.75,500.0,115,5588,1520,463
5.0,0,960,0.0,0.0,0.01,0.75,500.0,107,5555,1509,462
1.0,0,960,0.0,0.0,0.01,0.75,5000.0,97,5397,1481,466
3.0,0,960,0.0,0.0,0.01,0.75,5000.0,96,5388,1478,473
5.0,0,960,0.0,0.0,0.01,0.75,100.0,113,5666,1525,483
4.0,0,960,0.0,0.0,0.01,0.75,5000.0,97,5482,1475,467
2.0,0,960,0.0,0.0,0.01,0.75,5000.0,97,5468,1503,463
1.0,0,1080,0.0,0.0,0.01,0.75,0.0,111,5650,1543,473
1.0,0,1080,0.0,0.0,0.01,0.75,100.0,112,5470,1490,472
2.0,0,1080,0.0,0.0,0.01,0.75,1000.0,105,5301,1431,445
1.0,0,1080,0.0,0.0,0.01,0.75,1000.0,99,5323,1445,454
3.0,0,1080,0.0,0.0,0.01,0.75,100.0,110,5415,1480,454
2.0,0,1080,0.0,0.0,0.01,0.75,100.0,109,5511,1460,461
2.0,0,1080,0.0,0.0,0.01,0.75,0.0,112,5590,1523,474
1.0,0,1080,0.0,0.0,0.01,0.75,500.0,106,5356,1461,445
3.0,0,1080,0.0,0.0,0.01,0.75,0.0,113,5605,1543,475
4.0,0,1080,0.0,0.0,0.01,0.75,0.0,114,5683,1530,476
3.0,0,1080,0.0,0.0,0.01,0.75,1000.0,102,5292,1452,451
2.0,0,1080,0.0,0.0,0.01,0.75,500.0,109,5430,1437,454
3.0,0,1080,0.0,0.0,0.01,0.75,500.0,101,5343,1446,458
5.0,0,1080,0.0,0.0,0.01,0.75,0.0,110,5631,1529,477
5.0,0,1080,0.0,0.0,0.01,0.75,1000.0,96,5349,1465,452
4.0,0,1080,0.0,0.0,0.01,0.75,1000.0,103,5401,1419,443
4.0,0,1080,0.0,0.0,0.01,0.75,500.0,108,5393,1446,446
5.0,0,1080,0.0,0.0,0.01,0.75,500.0,101,5335,1446,454
4.0,0,1080,0.0,0.0,0.01,0.75,100.0,109,5429,1476,457
3.0,0,1080,0.0,0.0,0.01,0.75,5000.0,86,5150,1427,434
1.0,0,1080,0.0,0.0,0.01,0.75,5000.0,92,5148,1411,436
5.0,0,1080,0.0,0.0,0.01,0.75,100.0,112,5398,1476,466
4.0,0,1080,0.0,0.0,0.01,0.75,5000.0,87,5279,1405,442
2.0,0,1080,0.0,0.0,0.01,0.75,5000.0,92,5215,1423,451
1.0,0,1200,0.0,0.0,0.01,0.75,100.0,107,5268,1424,450
1.0,0,1200,0.0,0.0,0.01,0.75,0.0,108,5430,1491,464
2.0,0,1200,0.0,0.0,0.01,0.75,1000.0,98,5060,1371,430
3.0,0,1200,0.0,0.0,0.01,0.75,100.0,104,5230,1424,439
1.0,0,1200,0.0,0.0,0.01,0.75,1000.0,96,5086,1389,436
2.0,0,1200,0.0,0.0,0.01,0.75,100.0,103,5299,1406,436
2.0,0,1200,0.0,0.0,0.01,0.75,0.0,109,5415,1464,461
1.0,0,1200,0.0,0.0,0.01,0.75,500.0,102,5120,1400,429
3.0,0,1200,0.0,0.0,0.01,0.75,0.0,111,5408,1481,466
4.0,0,1200,0.0,0.0,0.01,0.75,0.0,113,5485,1474,465
3.0,0,1200,0.0,0.0,0.01,0.75,1000.0,96,5061,1375,438
5.0,0,1200,0.0,0.0,0.01,0.75,1000.0,95,5092,1406,439
3.0,0,1200,0.0,0.0,0.01,0.75,500.0,97,5144,1383,447
4.0,0,1200,0.0,0.0,0.01,0.75,1000.0,103,5128,1354,426
5.0,0,1200,0.0,0.0,0.01,0.75,500.0,96,5155,1376,441
2.0,0,1200,0.0,0.0,0.01,0.75,500.0,101,5247,1391,441
5.0,0,1200,0.0,0.0,0.01,0.75,0.0,106,5430,1477,467
4.0,0,1200,0.0,0.0,0.01,0.75,500.0,99,5229,1386,428
4.0,0,1200,0.0,0.0,0.01,0.75,100.0,102,5212,1410,447
3.0,0,1200,0.0,0.0,0.01,0.75,5000.0,80,4889,1336,422
5.0,0,1200,0.0,0.0,0.01,0.75,100.0,111,5205,1411,448
1.0,0,1200,0.0,0.0,0.01,0.75,5000.0,90,4889,1347,410
4.0,0,1200,0.0,0.0,0.01,0.75,5000.0,79,5059,1322,420
2.0,0,1200,0.0,0.0,0.01,0.75,5000.0,92,4948,1346,429
1.0,0,1320,0.0,0.0,0.01,0.75,100.0,103,5068,1353,431
1.0,0,1320,0.0,0.0,0.01,0.75,0.0,107,5249,1422,445
3.0,0,1320,0.0,0.0,0.01,0.75,100.0,98,5063,1376,426
2.0,0,1320,0.0,0.0,0.01,0.75,1000.0,91,4827,1313,411
1.0,0,1320,0.0,0.0,0.01,0.75,1000.0,92,4856,1314,414
2.0,0,1320,0.0,0.0,0.01,0.75,0.0,108,5256,1423,441
2.0,0,1320,0.0,0.0,0.01,0.75,100.0,98,5100,1360,432
3.0,0,1320,0.0,0.0,0.01,0.75,0.0,109,5217,1419,447
1.0,0,1320,0.0,0.0,0.01,0.75,500.0,97,4951,1333,409
4.0,0,1320,0.0,0.0,0.01,0.75,0.0,106,5305,1429,451
3.0,0,1320,0.0,0.0,0.01,0.75,1000.0,95,4826,1300,426
5.0,0,1320,0.0,0.0,0.01,0.75,500.0,96,4993,1318,432
4.0,0,1320,0.0,0.0,0.01,0.75,1000.0,98,4904,1294,411
5.0,0,1320,0.0,0.0,0.01,0.75,1000.0,93,4882,1322,423
4.0,0,1320,0.0,0.0,0.01,0.75,500.0,95,5041,1338,414
3.0,0,1320,0.0,0.0,0.01,0.75,500.0,94,4991,1332,436
5.0,0,1320,0.0,0.0,0.01,0.75,0.0,102,5274,1424,457
4.0,0,1320,0.0,0.0,0.01,0.75,100.0,100,5040,1340,437
2.0,0,1320,0.0,0.0,0.01,0.75,500.0,93,5058,1337,420
5.0,0,1320,0.0,0.0,0.01,0.75,100.0,106,5033,1362,434
3.0,0,1320,0.0,0.0,0.01,0.75,5000.0,78,4615,1256,407
4.0,0,1320,0.0,0.0,0.01,0.75,5000.0,76,4756,1272,408
1.0,0,1320,0.0,0.0,0.01,0.75,5000.0,84,4617,1282,402
2.0,0,1320,0.0,0.0,0.01,0.75,5000.0,89,4706,1264,414
1.0,0,1440,0.0,0.0,0.01,0.75,100.0,96,4888,1309,416
1.0,0,1440,0.0,0.0,0.01,0.75,0.0,101,5094,1371,431
3.0,0,1440,0.0,0.0,0.01,0.75,100.0,95,4863,1321,417
2.0,0,1440,0.0,0.0,0.01,0.75,1000.0,87,4619,1255,390
2.0,0,1440,0.0,0.0,0.01,0.75,0.0,104,5094,1367,428
2.0,0,1440,0.0,0.0,0.01,0.75,100.0,98,4914,1311,418
1.0,0,1440,0.0,0.0,0.01,0.75,1000.0,90,4668,1254,391
3.0,0,1440,0.0,0.0,0.01,0.75,0.0,103,5078,1357,429
1.0,0,1440,0.0,0.0,0.01,0.75,500.0,94,4770,1281,391
4.0,0,1440,0.0,0.0,0.01,0.75,0.0,99,5143,1384,430
4.0,0,1440,0.0,0.0,0.01,0.75,1000.0,91,4671,1225,389
5.0,0,1440,0.0,0.0,0.01,0.75,500.0,90,4813,1276,405
3.0,0,1440,0.0,0.0,0.01,0.75,1000.0,87,4585,1238,412
5.0,0,1440,0.0,0.0,0.01,0.75,0.0,97,5091,1376,445
4.0,0,1440,0.0,0.0,0.01,0.75,100.0,100,4856,1267,427
4.0,0,1440,0.0,0.0,0.01,0.75,500.0,91,4864,1273,403
5.0,0,1440,0.0,0.0,0.01,0.75,1000.0,90,4692,1268,405
3.0,0,1440,0.0,0.0,0.01,0.75,500.0,91,4794,1290,416
5.0,0,1440,0.0,0.0,0.01,0.75,100.0,104,4836,1320,423
2.0,0,1440,0.0,0.0,0.01,0.75,500.0,91,4843,1290,407
3.0,0,1440,0.0,0.0,0.01,0.75,5000.0,78,4347,1176,397
4.0,0,1440,0.0,0.0,0.01,0.75,5000.0,73,4506,1184,389
1.0,0,1440,0.0,0.0,0.01,0.75,5000.0,77,4384,1206,383
2.0,0,1440,0.0,0.0,0.01,0.75,5000.0,83,4447,1178,405
1.0,0,1560,0.0,0.0,0.01,0.75,100.0,93,4684,1261,398
1.0,0,1560,0.0,0.0,0.01,0.75,0.0,97,4926,1322,423
3.0,0,1560,0.0,0.0,0.01,0.75,100.0,92,4647,1274,400
2.0,0,1560,0.0,0.0,0.01,0.75,0.0,101,4921,1333,415
2.0,0,1560,0.0,0.0,0.01,0.75,100.0,97,4737,1268,399
2.0,0,1560,0.0,0.0,0.01,0.75,1000.0,82,4399,1208,378
1.0,0,1560,0.0,0.0,0.01,0.75,1000.0,86,4507,1192,375
3.0,0,1560,0.0,0.0,0.01,0.75,0.0,101,4910,1297,422
4.0,0,1560,0.0,0.0,0.01,0.75,0.0,93,5005,1328,416
1.0,0,1560,0.0,0.0,0.01,0.75,500.0,88,4585,1231,372
5.0,0,1560,0.0,0.0,0.01,0.75,500.0,87,4591,1231,391
4.0,0,1560,0.0,0.0,0.01,0.75,1000.0,88,4451,1154,370
5.0,0,1560,0.0,0.0,0.01,0.75,0.0,96,4898,1332,431
3.0,0,1560,0.0,0.0,0.01,0.75,1000.0,80,4379,1168,394
4.0,0,1560,0.0,0.0,0.01,0.75,100.0,96,4652,1216,417
5.0,0,1560,0.0,0.0,0.01,0.75,100.0,99,4642,1268,405
3.0,0,1560,0.0,0.0,0.01,0.75,500.0,90,4570,1245,399
4.0,0,1560,0.0,0.0,0.01,0.75,500.0,84,4669,1230,384
5.0,0,1560,0.0,0.0,0.01,0.75,1000.0,83,4541,1230,386
3.0,0,1560,0.0,0.0,0.01,0.75,5000.0,72,4075,1101,374
2.0,0,1560,0.0,0.0,0.01,0.75,500.0,87,4636,1247,394
4.0,0,1560,0.0,0.0,0.01,0.75,5000.0,70,4205,1105,370
1.0,0,1560,0.0,0.0,0.01,0.75,5000.0,68,4119,1142,371
2.0,0,1560,0.0,0.0,0.01,0.75,5000.0,76,4177,1123,387
1.0,0,1680,0.0,0.0,0.01,0.75,100.0,89,4472,1214,382
1.0,0,1680,0.0,0.0,0.01,0.75,0.0,92,4756,1268,408
3.0,0,1680,0.0,0.0,0.01,0.75,100.0,89,4442,1226,383
2.0,0,1680,0.0,0.0,0.01,0.75,100.0,91,4533,1220,384
2.0,0,1680,0.0,0.0,0.01,0.75,0.0,99,4733,1298,393
3.0,0,1680,0.0,0.0,0.01,0.75,0.0,97,4747,1254,411
4.0,0,1680,0.0,0.0,0.01,0.75,0.0,92,4817,1284,407
1.0,0,1680,0.0,0.0,0.01,0.75,500.0,85,4395,1178,352
2.0,0,1680,0.0,0.0,0.01,0.75,1000.0,81,4151,1162,360
1.0,0,1680,0.0,0.0,0.01,0.75,1000.0,84,4307,1120,362
5.0,0,1680,0.0,0.0,0.01,0.75,500.0,84,4410,1190,380
5.0,0,1680,0.0,0.0,0.01,0.75,100.0,95,4461,1216,386
4.0,0,1680,0.0,0.0,0.01,0.75,100.0,93,4459,1168,393
4.0,0,1680,0.0,0.0,0.01,0.75,1000.0,86,4327,1106,352
5.0,0,1680,0.0,0.0,0.01,0.75,0.0,95,4726,1281,419
3.0,0,1680,0.0,0.0,0.01,0.75,1000.0,72,4165,1111,373
3.0,0,1680,0.0,0.0,0.01,0.75,500.0,85,4377,1188,384
4.0,0,1680,0.0,0.0,0.01,0.75,500.0,82,4465,1174,366
5.0,0,1680,0.0,0.0,0.01,0.75,1000.0,79,4364,1173,370
3.0,0,1680,0.0,0.0,0.01,0.75,5000.0,65,3830,1046,351
2.0,0,1680,0.0,0.0,0.01,0.75,500.0,81,4468,1190,374
4.0,0,1680,0.0,0.0,0.01,0.75,5000.0,70,3939,1033,346
1.0,0,1680,0.0,0.0,0.01,0.75,5000.0,67,3858,1084,354
2.0,0,1680,0.0,0.0,0.01,0.75,5000.0,68,3943,1056,369
1.0,0,1800,0.0,0.0,0.01,0.75,100.0,88,4287,1140,354
